Code,Toan,NguVan,NgoaiNgu,VatLi,HoaHoc,SinhHoc,KHTN,DiaLi,LichSu,GDCD,KHXH
64001089,8.40,6.00,8.20,7.50,5.75,6.00,6.42,,,,
64001090,5.20,5.50,3.40,,,,,5.75,7.00,7.25,6.67
64001091,6.20,6.00,6.40,,,,,7.75,7.25,8.75,7.92
64001092,3.00,4.25,3.40,,,,,6.00,5.00,6.50,5.83
64001093,5.60,5.50,4.20,,,,,6.75,5.50,8.50,6.92
64001094,6.00,6.25,3.20,,,,,5.50,5.50,6.50,5.83
64001095,6.80,6.00,5.00,,,,,8.25,8.00,9.25,8.50
64001096,7.80,5.50,6.40,4.50,7.75,8.25,6.83,,,,
64001097,3.00,4.50,3.00,,,,,5.75,5.00,5.50,5.42
64001098,7.60,6.00,5.20,7.00,8.00,3.75,6.25,,,,
64001099,5.00,3.75,3.00,,,,,4.75,6.00,5.50,5.42
64001100,4.00,5.50,3.80,,,,,5.75,5.00,7.25,6.00
64001101,7.60,6.75,4.60,,,,,8.25,8.00,9.75,8.67
64001102,5.20,5.75,5.00,,,,,7.25,7.25,8.50,7.67
64001103,4.00,3.75,3.00,,,,,6.00,5.25,7.25,6.17
64001104,4.60,4.50,2.60,,,,,6.75,7.75,8.75,7.75
64001105,3.80,6.00,3.80,,,,,5.50,6.75,7.75,6.67
64001106,3.00,3.00,3.20,,,,,6.25,4.75,7.00,6.00
64001107,5.20,8.25,7.20,,,,,6.75,7.75,9.25,7.92
64001108,7.60,7.25,7.20,,,,,7.50,7.00,9.50,8.00
64001109,7.40,5.75,4.20,,,,,7.25,8.75,9.00,8.33
64001110,6.80,5.50,4.20,5.50,2.25,3.25,3.67,,,,
64001111,5.40,6.25,2.40,,,,,6.50,6.00,7.25,6.58
64001112,3.20,3.50,2.60,,,,,7.00,7.00,8.75,7.58
64001113,7.20,5.25,3.20,,,,,7.25,6.50,8.25,7.33
64001114,7.20,6.25,5.20,,,,,6.25,6.50,8.75,7.17
64001115,8.20,4.25,8.60,8.25,4.25,4.50,5.67,,,,
64001116,8.00,6.50,5.60,6.50,7.75,4.75,6.33,,,,
64001117,8.00,5.00,4.20,6.00,7.25,4.50,5.92,,,,
64001118,5.00,4.50,6.20,,,,,5.75,6.25,7.50,6.50
64001119,6.00,6.50,5.00,,,,,6.25,6.25,7.50,6.67
64001120,7.80,8.00,5.40,,,,,7.25,6.75,9.25,7.75
64001121,8.20,7.25,6.60,,,,,8.25,9.75,9.50,9.17
64001122,4.80,4.50,2.80,,,,,6.00,6.00,8.50,6.83
64001123,5.00,5.00,3.20,,,,,6.75,5.75,8.50,7.00
64001124,4.20,4.00,3.40,,,,,7.25,4.50,7.75,6.50
64001125,4.20,4.50,3.20,,,,,7.50,3.75,6.75,6.00
64001126,4.60,4.25,4.00,,,,,7.25,7.00,8.50,7.58
64001127,4.40,6.50,3.60,,,,,7.50,6.75,9.00,7.75
64001128,7.60,5.75,6.80,,,,,8.25,7.50,9.25,8.33
64001129,3.80,5.00,4.60,,,,,7.50,6.00,8.00,7.17
64001130,4.60,4.25,3.40,,,,,5.25,5.75,6.25,5.75
64001131,7.40,6.50,6.20,,,,,7.00,7.50,8.50,7.67
64001132,7.00,5.50,3.20,,,,,6.25,7.00,8.00,7.08
64001133,5.00,5.75,3.80,,,,,5.75,5.75,8.50,6.67
64001134,6.00,6.75,5.60,,,,,6.00,6.00,8.50,6.83
64001135,5.80,6.25,6.80,,,,,6.75,6.00,7.50,6.75
64001136,7.00,5.75,4.60,,,,,6.75,6.75,9.25,7.58
64001137,5.60,5.00,4.60,,,,,8.00,5.25,9.50,7.58
64001138,2.60,4.50,2.20,,,,,6.25,3.75,7.50,5.83
64001139,7.60,6.75,3.40,,,,,7.00,7.25,9.50,7.92
64001140,4.60,6.00,4.80,,,,,6.50,7.25,9.00,7.58
64001141,4.60,6.25,3.60,,,,,6.50,6.50,7.75,6.92
64001142,4.40,4.50,3.20,,,,,7.50,6.25,8.50,7.42
64001143,2.40,4.50,2.40,,,,,4.25,4.50,3.75,4.17
64001144,4.00,4.50,3.00,,,,,5.75,4.75,6.75,5.75
64001145,4.20,5.00,5.00,,,,,6.25,5.25,7.00,6.17
64001146,5.20,4.50,2.00,,,,,5.50,5.50,6.75,5.92
64001147,5.40,4.50,2.80,,,,,7.25,6.50,8.00,7.25
64001148,7.20,6.00,6.40,,,,,8.75,8.50,9.25,8.83
64001149,7.40,5.25,3.80,,,,,6.50,7.75,8.50,7.58
64001150,7.00,6.50,5.20,,,,,8.00,8.50,9.25,8.58
64001151,5.80,4.50,4.00,,,,,6.25,6.75,8.00,7.00
64001152,7.80,6.25,6.60,7.50,8.00,8.00,7.83,,,,
64001153,4.20,3.25,5.80,,,,,7.25,5.25,9.00,7.17
64001154,7.80,6.75,5.40,,,,,7.75,8.00,9.75,8.50
64001155,8.20,5.50,4.00,,,,,8.25,7.50,9.50,8.42
64001156,3.80,6.00,4.80,,,,,6.25,6.00,7.75,6.67
64001157,7.40,6.00,5.20,5.00,4.75,3.50,4.42,,,,
64001158,5.00,6.75,3.60,,,,,6.50,6.00,9.00,7.17
64001159,3.40,6.00,2.00,,,,,7.50,6.50,8.25,7.42
64001160,7.00,5.75,5.60,6.00,6.75,4.75,5.83,,,,
64001161,5.20,6.00,4.20,1.75,5.00,3.00,3.25,,,,
64001162,5.60,5.25,3.00,,,,,6.00,5.00,7.50,6.17
64001163,8.00,6.00,6.40,7.25,8.50,6.50,7.42,,,,
64001164,5.00,3.75,3.60,,,,,5.00,3.00,6.75,4.92
64001165,6.20,6.25,6.40,,,,,7.50,7.00,9.00,7.83
64001166,3.80,5.00,3.00,,,,,6.00,3.50,9.50,6.33
64001167,5.80,6.25,5.40,,,,,7.75,5.00,8.50,7.08
64001168,4.40,5.75,4.80,,,,,6.50,5.00,8.00,6.50
64001169,6.00,5.50,4.20,,,,,4.25,4.25,7.50,5.33
64001170,7.40,7.00,3.60,6.25,8.00,4.75,6.33,,,,
64001171,6.60,7.50,3.20,,,,,7.25,8.50,9.00,8.25
64001172,5.20,5.00,5.40,,,,,6.25,5.75,8.75,6.92
64001173,5.60,5.00,5.60,,,,,7.25,7.25,8.25,7.58
64001174,3.80,5.50,2.80,,,,,6.25,3.00,8.75,6.00
64001175,7.60,6.50,6.20,6.25,5.75,6.50,6.17,,,,
64001176,8.00,6.75,6.20,7.25,8.75,5.75,7.25,,,,
64001177,4.40,6.50,4.20,,,,,6.25,7.00,8.50,7.25
64001178,8.40,6.25,7.00,8.00,6.25,4.75,6.33,,,,
64001179,7.80,6.50,3.80,,,,,7.75,7.50,8.50,7.92
64001180,4.20,5.00,3.40,,,,,6.00,5.25,7.00,6.08
64001181,5.40,7.75,5.40,,,,,8.50,8.00,9.00,8.50
64001182,8.20,6.00,8.00,7.50,7.50,6.25,7.08,,,,
64001183,3.00,5.00,3.80,,,,,6.75,7.25,8.50,7.50
64001184,8.00,7.50,5.80,7.25,6.25,6.25,6.58,,,,
64001185,7.60,4.50,5.00,6.75,6.50,4.50,5.92,,,,
64001186,4.40,6.50,3.00,,,,,8.75,9.50,9.00,9.08
64001187,5.40,6.00,4.40,,,,,7.50,7.50,8.75,7.92
64001188,6.00,7.50,5.40,,,,,6.50,6.75,8.75,7.33
64001189,4.00,5.00,3.80,,,,,8.00,5.75,8.25,7.33
64001190,5.00,6.50,2.20,,,,,6.00,6.00,7.75,6.58
64001191,3.60,5.75,2.60,,,,,6.00,4.50,7.25,5.92
64001192,4.80,7.00,2.40,,,,,7.50,7.00,8.75,7.75
64001193,4.80,6.50,3.40,,,,,4.50,4.75,7.00,5.42
64001194,7.20,4.75,2.80,4.75,7.25,6.00,6.00,,,,
64001195,6.20,4.50,4.00,,,,,5.25,2.75,5.50,4.50
64001196,9.00,7.50,6.20,8.75,8.00,5.75,7.50,,,,
64001197,6.40,6.50,3.60,,,,,7.50,8.25,9.25,8.33
64001198,5.60,6.00,2.80,,,,,6.00,4.25,8.25,6.17
64001199,4.80,6.00,3.60,,,,,6.75,5.25,7.50,6.50
64001200,5.60,6.75,3.60,,,,,6.75,5.75,7.75,6.75
64001201,5.40,6.00,4.80,,,,,5.00,5.00,8.00,6.00
64001202,3.80,5.75,3.80,6.25,5.25,4.75,5.42,,,,
64001203,7.80,4.50,8.20,6.50,5.75,5.50,5.92,,,,
64001204,7.40,4.75,5.40,,,,,9.00,8.75,9.50,9.08
64001205,5.20,5.25,2.80,,,,,7.00,6.25,9.00,7.42
64001206,3.80,3.00,5.00,,,,,6.00,4.75,8.00,6.25
64001207,5.20,6.75,4.40,,,,,6.00,7.75,9.25,7.67
64001208,5.60,6.00,4.20,,,,,7.00,8.00,8.25,7.75
64001209,8.20,6.75,8.20,6.50,8.00,8.00,7.50,,,,
64001210,8.20,6.75,8.20,7.25,7.00,6.75,7.00,,,,
64001211,7.40,6.50,6.80,,,,,7.00,9.25,7.50,7.92
64001212,8.00,7.00,6.00,,,,,7.75,8.50,9.25,8.50
64001213,7.80,7.25,5.60,7.25,8.00,5.50,6.92,,,,
64001214,2.80,5.25,3.40,,,,,6.75,5.25,7.75,6.58
64001215,5.40,5.00,4.40,,,,,6.25,5.50,7.00,6.25
64001216,6.20,6.25,4.40,,,,,7.25,6.25,9.25,7.58
64001217,4.60,5.00,3.80,,,,,7.00,6.75,9.00,7.58
64001218,5.80,5.75,4.80,,,,,6.25,4.50,8.50,6.42
64001219,2.80,5.00,2.60,,,,,5.25,1.00,8.50,4.92
64001220,4.00,5.00,2.20,,,,,7.00,4.75,8.00,6.58
64001221,4.20,5.50,3.60,,,,,5.50,6.00,8.75,6.75
64001222,6.20,5.25,4.80,,,,,6.75,6.25,8.25,7.08
64001223,7.40,6.75,3.20,,,,,6.25,6.50,7.75,6.83
64001224,3.00,4.50,1.80,,,,,4.75,3.25,6.25,4.75
64001225,4.00,5.00,1.80,,,,,5.25,4.00,7.00,5.42
64001226,5.00,6.50,3.60,,,,,6.25,7.00,9.50,7.58
64001227,5.00,6.50,2.80,,,,,6.75,7.25,7.50,7.17
64001228,7.00,7.00,5.60,,,,,5.25,6.50,9.25,7.00
64001229,5.40,8.00,3.00,,,,,6.75,7.25,8.50,7.50
64001230,3.80,5.00,2.40,,,,,5.75,4.00,7.25,5.67
64001231,7.20,7.75,5.60,,,,,7.75,9.00,8.50,8.42
64001232,2.80,6.50,3.40,,,,,6.00,4.75,6.75,5.83
64001233,7.40,7.00,4.60,,,,,6.50,6.25,9.00,7.25
64001234,8.00,7.00,8.00,,,,,9.00,8.50,9.25,8.92
64001235,5.80,5.50,5.60,,,,,5.00,6.50,7.50,6.33
64001236,5.80,7.50,3.60,,,,,7.00,8.50,9.00,8.17
64001237,6.00,5.25,3.80,,,,,5.50,4.75,6.75,5.67
64001238,8.40,7.00,6.60,9.00,7.25,3.00,6.42,,,,
64001239,4.40,5.75,3.80,,,,,6.25,5.25,9.00,6.83
64001240,4.60,5.50,4.00,,,,,7.50,6.50,8.50,7.50
64001241,5.80,6.25,5.80,,,,,7.25,7.50,8.00,7.58
64001242,8.00,7.00,6.80,7.25,8.25,4.25,6.58,,,,
64001243,6.60,6.50,3.80,,,,,5.50,4.75,8.25,6.17
64001244,7.60,7.25,4.60,7.75,7.75,6.25,7.25,,,,
64001245,8.00,8.00,5.20,,,,,8.25,8.75,9.75,8.92
64001246,7.80,8.00,9.20,,,,,6.75,9.75,8.25,8.25
64001247,3.80,4.00,4.20,,,,,7.75,7.75,7.25,7.58
64001248,4.80,5.25,2.80,,,,,8.00,6.25,8.50,7.58
64001249,8.80,6.00,6.60,6.75,5.75,7.25,6.58,,,,
64001250,6.00,6.50,3.40,,,,,6.00,4.75,7.50,6.08
64001251,7.60,6.50,3.20,,,,,6.25,5.75,8.50,6.83
64001252,4.00,5.25,3.20,,,,,5.75,4.50,8.00,6.08
64001253,5.60,6.75,3.60,,,,,6.25,6.00,8.75,7.00
64001254,4.20,6.75,4.00,,,,,5.50,6.50,8.25,6.75
64001255,4.60,6.50,3.60,,,,,6.75,7.50,7.75,7.33
64001256,7.00,7.00,5.00,,,,,5.75,5.25,7.75,6.25
64001257,8.00,6.75,5.60,7.00,6.75,4.75,6.17,,,,
64001258,7.20,5.58,5.20,,,,,6.25,8.00,9.25,7.83
64001259,4.80,4.50,2.40,,,,,5.25,5.75,7.25,6.08
64001260,6.20,7.00,5.00,,,,,8.50,8.50,9.00,8.67
64001261,6.20,6.00,3.40,,,,,7.50,7.50,8.75,7.92
64001262,7.00,5.75,3.60,,,,,8.75,8.75,8.50,8.67
64001263,3.80,4.25,4.20,,,,,4.50,2.25,6.00,4.25
64001264,4.60,5.25,3.20,,,,,5.75,5.75,7.50,6.33
64001265,5.60,7.00,3.80,,,,,6.75,3.75,8.75,6.42
64001266,8.00,6.75,4.20,7.25,7.50,4.75,6.50,,,,
64001267,4.40,5.00,3.60,,,,,5.00,4.50,6.25,5.25
64001268,6.80,5.75,5.40,4.75,5.75,5.00,5.17,,,,
64001269,7.60,5.25,7.20,8.00,7.00,7.25,7.42,,,,
64001270,4.00,6.75,3.00,,,,,5.50,3.75,7.25,5.50
64001271,4.60,6.75,5.40,,,,,6.25,7.25,8.00,7.17
64001272,6.60,6.00,3.80,,,,,6.25,6.50,9.00,7.25
64001273,4.60,6.50,4.80,,,,,5.50,4.25,8.50,6.08
64001274,6.40,7.00,6.60,,,,,7.00,5.25,8.25,6.83
64001275,7.00,6.75,2.80,,,,,6.25,7.50,9.00,7.58
64001276,6.00,6.25,5.80,,,,,5.75,6.75,8.25,6.92
64001277,5.80,6.50,3.20,,,,,6.25,4.50,7.50,6.08
64001278,7.20,4.50,3.00,,,,,7.25,4.50,7.75,6.50
64001279,3.60,6.25,2.80,,,,,6.00,3.50,7.50,5.67
64001280,6.00,5.00,3.60,,,,,7.00,3.00,6.75,5.58
64001281,2.60,4.50,2.00,,,,,5.50,3.25,8.25,5.67
64001282,5.20,5.25,4.00,,,,,7.25,7.25,8.75,7.75
64001283,5.40,6.50,3.60,,,,,7.00,7.50,9.00,7.83
64001284,6.40,6.50,5.80,6.25,8.00,5.75,6.67,,,,
64001285,4.00,6.25,3.60,,,,,8.00,8.50,8.00,8.17
64001286,6.60,5.75,6.00,4.25,8.50,4.75,5.83,,,,
64001287,6.40,5.75,2.60,,,,,6.00,5.75,8.75,6.83
64001288,8.60,5.75,7.60,8.25,8.00,5.75,7.33,,,,
64001289,4.60,6.92,1.60,,,,,7.00,4.25,7.50,6.25
64001290,5.60,6.50,4.20,,,,,6.25,7.50,9.50,7.75
64001291,4.20,5.75,4.00,,,,,7.25,7.25,8.25,7.58
64001292,3.80,5.25,4.20,,,,,5.75,4.25,8.00,6.00
64001293,4.40,4.50,3.60,,,,,5.25,2.50,8.25,5.33
64001294,4.00,5.00,4.40,,,,,5.50,5.00,8.00,6.17
64001295,8.20,6.00,6.00,8.25,8.25,6.50,7.67,,,,
64001296,7.00,6.50,4.00,,,,,7.75,6.75,9.75,8.08
64001297,5.00,6.50,2.40,,,,,8.00,7.00,9.75,8.25
64001298,5.60,4.00,4.60,,,,,6.00,2.25,7.25,5.17
64001299,5.40,4.50,4.20,,,,,6.50,5.00,8.00,6.50
64001300,7.80,8.00,5.60,,,,,7.00,6.50,9.00,7.50
64001301,4.20,3.25,7.40,,,,,5.25,6.25,8.75,6.75
64001302,5.40,6.75,3.20,,,,,7.00,6.75,8.00,7.25
64001303,8.80,8.25,8.00,5.75,8.00,6.25,6.67,,,,
64001304,4.60,6.00,2.60,,,,,6.00,5.75,8.50,6.75
64001305,4.60,6.00,4.60,,,,,6.25,3.75,7.25,5.75
64001306,5.00,5.00,1.60,,,,,6.00,3.50,5.75,5.08
64001307,5.40,5.75,5.60,5.00,5.00,3.50,4.50,,,,
64001308,7.20,5.75,4.80,,,,,8.25,8.50,9.50,8.75
64001309,5.40,6.00,4.40,,,,,7.25,8.00,9.50,8.25
64001310,4.60,6.25,3.60,,,,,6.25,2.50,6.00,4.92
64001311,6.80,8.00,7.40,,,,,5.50,8.00,8.25,7.25
64001312,6.00,5.75,7.00,,,,,7.25,6.75,8.75,7.58
64001313,4.20,5.25,4.20,,,,,5.00,2.75,6.75,4.83
64001314,3.40,4.50,2.00,,,,,5.75,5.50,8.00,6.42
64001315,6.20,6.75,4.00,,,,,7.50,8.00,9.25,8.25
64001316,5.00,7.00,3.40,,,,,5.00,7.00,8.50,6.83
64001317,6.60,7.67,3.80,,,,,7.00,7.75,8.25,7.67
64001318,6.40,6.75,5.80,,,,,7.50,7.50,8.25,7.75
64001319,8.00,5.00,7.60,5.75,3.75,5.00,4.83,,,,
64001320,6.40,7.00,5.00,,,,,7.25,7.25,9.25,7.92
64001321,6.80,6.00,9.00,,,,,8.00,8.00,8.75,8.25
64001322,6.80,4.25,4.40,,,,,6.75,4.00,8.00,6.25
64001323,4.20,5.50,2.40,,,,,7.00,6.25,7.75,7.00
64001324,4.40,7.00,5.60,,,,,5.50,6.75,7.75,6.67
64001325,4.20,4.50,3.00,,,,,5.25,3.75,4.25,4.42
64001326,4.60,7.00,2.40,,,,,6.50,8.00,7.75,7.42
64001327,2.80,6.00,2.60,,,,,4.75,5.25,5.50,5.17
64001328,4.60,5.00,1.80,,,,,5.50,5.25,8.25,6.33
64001329,4.60,5.00,3.40,,,,,5.25,5.75,8.75,6.58
64001330,3.40,4.00,2.60,,,,,7.75,8.50,7.25,7.83
64001331,4.60,5.00,4.00,,,,,7.00,6.00,8.50,7.17
64001332,4.20,4.50,4.00,,,,,7.00,7.25,7.25,7.17
64001333,5.20,6.00,4.40,,,,,7.75,5.75,8.75,7.42
64001334,5.20,5.00,3.00,,,,,6.00,4.25,8.25,6.17
64001335,5.40,5.08,3.60,,,,,5.25,2.50,8.25,5.33
64001336,5.20,5.00,2.60,,,,,6.25,6.00,8.25,6.83
64001337,4.60,6.00,3.80,,,,,7.75,6.75,7.00,7.17
64001338,6.60,7.25,5.00,,,,,8.75,8.50,9.25,8.83
64001339,4.20,7.00,2.60,,,,,6.50,6.75,7.75,7.00
64001340,8.80,7.75,7.20,7.50,8.00,6.75,7.42,,,,
64001341,2.60,5.25,4.00,,,,,4.75,5.00,7.75,5.83
64001342,7.60,5.75,7.00,7.50,8.25,4.25,6.67,,,,
64001343,7.80,5.25,5.60,,,,,8.00,8.00,9.25,8.42
64001344,5.20,4.75,5.00,,,,,6.25,5.00,6.50,5.92
64001345,4.60,4.50,3.60,,,,,6.00,5.50,9.00,6.83
64001346,7.20,6.25,6.60,,,,,7.25,7.75,9.00,8.00
64001347,5.60,6.00,7.20,,,,,6.00,7.25,7.75,7.00
64001348,5.60,4.00,2.60,,,,,5.25,4.75,6.25,5.42
64001349,6.00,6.00,4.00,,,,,6.00,7.50,8.50,7.33
64001350,7.80,5.75,5.40,4.75,6.75,5.00,5.50,,,,
64001351,5.00,4.75,6.00,,,,,6.50,6.75,7.50,6.92
64001352,5.60,5.25,3.40,,,,,7.50,6.25,6.75,6.83
64001353,4.60,6.00,2.40,,,,,7.00,6.00,8.00,7.00
64001354,4.20,7.50,4.40,,,,,6.00,6.00,9.25,7.08
64001355,5.80,6.00,3.00,,,,,7.50,6.00,9.50,7.67
64001356,6.80,7.00,5.40,,,,,7.75,8.00,9.50,8.42
64001357,6.80,5.25,4.40,3.25,5.25,2.75,3.75,,,,
64001358,4.40,6.00,4.00,,,,,7.25,6.00,6.75,6.67
64001359,7.60,9.00,3.80,6.50,7.25,7.25,7.00,,,,
64001360,4.40,4.25,2.60,,,,,6.25,5.00,8.75,6.67
64001361,5.60,5.50,3.00,,,,,5.75,5.25,8.50,6.50
64001362,3.40,6.00,4.20,,,,,6.00,7.25,8.00,7.08
64001363,3.60,5.00,6.00,,,,,6.00,7.50,7.25,6.92
64001364,6.60,8.00,5.60,,,,,6.50,6.00,8.00,6.83
64001365,5.80,5.25,1.40,,,,,6.50,6.25,7.50,6.75
64001366,5.40,5.50,1.40,,,,,5.00,3.00,8.50,5.50
64001367,5.80,5.50,3.60,,,,,5.25,5.00,8.00,6.08
64001368,5.20,5.75,3.60,,,,,4.50,3.75,7.75,5.33
64001369,4.60,6.00,3.80,,,,,5.00,4.25,8.25,5.83
64001370,5.20,6.00,5.60,,,,,5.75,5.00,8.50,6.42
64001371,8.20,6.75,8.20,8.50,7.75,6.75,7.67,,,,
64001372,3.80,3.75,2.40,,,,,5.00,3.25,5.50,4.58
64001373,6.00,5.00,4.00,,,,,6.50,6.00,7.75,6.75
64001374,4.80,5.75,1.80,,,,,6.25,5.50,8.00,6.58
64001375,3.40,5.25,3.40,,,,,7.25,5.75,8.50,7.17
64001376,6.00,5.00,2.80,,,,,8.00,7.75,9.00,8.25
64001377,6.60,5.75,2.20,,,,,7.25,6.50,9.50,7.75
64001378,5.60,8.00,4.40,,,,,6.50,8.00,8.25,7.58
64001379,6.20,6.25,5.80,2.50,6.25,3.00,3.92,,,,
64001380,5.20,6.50,4.20,,,,,6.75,6.00,7.00,6.58
64001381,8.20,7.00,5.80,5.25,4.00,5.00,4.75,,,,
64001382,6.80,6.00,5.20,,,,,7.50,7.75,9.00,8.08
64001383,6.80,6.25,5.80,,,,,6.75,5.00,8.00,6.58
64001384,4.80,5.50,4.00,,,,,6.50,7.50,8.50,7.50
64001385,7.00,7.25,6.80,,,,,5.50,7.50,9.25,7.42
64001386,4.60,5.75,4.00,,,,,5.25,3.00,7.25,5.17
64001387,5.20,5.00,3.40,,,,,5.75,4.75,7.25,5.92
64001388,3.60,4.00,3.00,,,,,4.75,4.00,7.00,5.25
64001389,7.40,7.00,5.80,7.00,5.25,5.50,5.92,,,,
64001390,7.80,7.50,6.20,7.50,7.50,8.50,7.83,,,,
64001391,7.20,6.50,4.20,,,,,7.25,7.00,8.75,7.67
64001392,5.80,5.00,4.60,,,,,7.00,5.25,8.50,6.92
64001393,4.60,4.75,6.20,,,,,5.50,7.00,9.00,7.17
64001394,7.20,6.50,6.20,,,,,8.50,8.50,9.25,8.75
64001395,7.40,8.00,7.60,,,,,6.75,6.00,9.00,7.25
64001396,7.60,6.50,8.40,6.50,7.00,4.00,5.83,,,,
64001397,7.00,6.75,5.80,5.50,6.50,4.50,5.50,,,,
64001398,4.60,7.25,3.40,,,,,6.75,8.00,8.75,7.83
64001399,5.60,5.00,5.20,,,,,6.00,5.75,8.75,6.83
64001400,6.80,8.00,3.60,,,,,8.25,9.00,8.00,8.42
64001401,7.40,6.00,5.20,8.25,7.25,4.75,6.75,,,,
64001402,8.60,7.00,7.80,8.25,7.00,4.50,6.58,,,,
64001403,6.40,6.00,5.60,7.50,6.00,5.00,6.17,,,,
64001404,3.20,5.00,3.80,,,,,6.00,7.75,8.25,7.33
64001405,8.60,7.00,8.60,7.75,5.25,5.25,6.08,,,,
64001406,6.40,5.25,6.00,,,,,8.50,9.50,9.25,9.08
64001407,4.60,5.50,4.80,,,,,5.75,5.25,8.75,6.58
64001408,5.60,5.50,5.00,,,,,5.25,7.50,7.50,6.75
64001409,6.00,5.50,5.00,,,,,6.50,6.50,7.50,6.83
64001410,7.80,7.00,7.40,,,,,8.00,7.75,10.00,8.58
64001411,3.60,5.50,4.60,,,,,6.50,6.25,8.50,7.08
64001412,5.40,6.00,7.60,,,,,7.25,7.25,7.50,7.33
64001413,6.00,5.50,5.60,,,,,6.00,7.75,9.25,7.67
64001414,7.80,6.25,5.80,,,,,7.00,7.00,8.75,7.58
64001415,4.40,6.00,5.60,,,,,5.50,4.75,7.50,5.92
64001416,4.60,6.00,3.60,,,,,5.50,5.25,8.50,6.42
64001417,7.20,7.25,5.60,,,,,6.25,7.00,9.00,7.42
64001418,3.80,5.00,3.60,,,,,5.00,3.00,7.50,5.17
64001419,5.40,6.50,2.60,,,,,6.25,7.25,9.00,7.50
64001420,5.20,2.75,3.80,,,,,8.25,5.00,9.50,7.58
64001421,6.60,5.00,3.80,,,,,7.00,6.25,8.25,7.17
64001422,4.80,6.25,4.60,,,,,6.75,5.75,8.50,7.00
64001423,3.20,6.00,4.00,,,,,6.00,2.25,6.25,4.83
64001424,6.40,7.00,4.80,,,,,8.25,8.50,9.50,8.75
64001425,7.40,5.25,4.60,,,,,7.25,8.00,9.50,8.25
64001426,8.40,6.50,5.40,7.75,7.75,4.75,6.75,,,,
64001427,8.40,7.25,7.60,7.25,8.75,4.75,6.92,,,,
64001428,7.80,6.00,6.80,7.25,6.25,5.75,6.42,,,,
64001429,4.60,6.50,4.20,,,,,7.50,5.50,9.25,7.42
64001430,6.60,5.00,3.40,,,,,7.50,7.00,9.25,7.92
64001431,7.60,5.25,6.60,7.25,8.00,6.75,7.33,,,,
64001432,5.00,5.67,3.20,,,,,7.00,5.25,8.75,7.00
64001433,8.00,7.75,3.60,6.25,7.50,6.25,6.67,,,,
64001434,4.60,5.50,3.20,,,,,5.50,5.75,8.25,6.50
64001435,7.80,7.25,6.60,,,,,8.00,8.75,9.50,8.75
64001436,8.20,5.75,4.40,6.25,7.25,5.00,6.17,,,,
64001437,7.20,4.25,6.60,,,,,8.75,8.25,9.00,8.67
64001438,4.20,6.25,3.80,,,,,6.25,7.25,8.00,7.17
64001439,6.40,5.67,3.20,,,,,5.75,4.25,8.50,6.17
64001440,7.20,6.50,3.80,6.00,5.50,4.25,5.25,,,,
64001441,8.40,6.50,7.00,7.75,8.50,5.75,7.33,,,,
64001442,5.40,6.25,4.40,,,,,7.50,7.75,8.00,7.75
64001443,6.00,7.50,4.20,5.50,6.00,5.75,5.75,,,,
64001444,7.80,7.50,6.00,7.75,7.75,5.75,7.08,,,,
64001445,5.40,6.25,3.80,,,,,7.50,6.00,8.00,7.17
64001446,6.60,7.00,3.00,,,,,6.25,5.00,8.00,6.42
64001447,7.20,6.25,6.80,5.75,7.75,5.50,6.33,,,,
64001448,7.80,7.75,5.20,7.00,7.00,4.00,6.00,,,,
64001449,5.60,4.00,4.20,,,,,7.00,5.75,7.75,6.83
64001450,7.60,8.75,7.00,5.00,6.00,2.00,4.33,,,,
64001451,5.20,7.25,7.20,,,,,6.50,5.25,6.75,6.17
64001452,6.00,6.25,4.00,,,,,7.75,4.75,8.75,7.08
64001453,6.60,5.00,3.40,7.50,8.00,4.50,6.67,,,,
64001454,6.60,6.25,6.20,,,,,8.00,8.00,8.00,8.00
64001455,9.00,5.50,9.60,8.50,7.00,4.75,6.75,,,,
64001456,5.80,5.25,3.20,4.25,6.50,5.50,5.42,,,,
64001457,7.80,6.75,5.40,8.75,8.50,4.75,7.33,,,,
64001458,8.60,5.75,3.60,7.00,7.50,5.00,6.50,,,,
64001459,6.60,8.50,8.20,,,,,8.50,6.75,7.50,7.58
64001460,7.80,5.50,4.60,8.25,7.50,5.50,7.08,,,,
64001461,8.40,5.25,5.20,7.25,9.25,4.50,7.00,,,,
64001462,5.80,7.25,4.40,,,,,9.50,9.00,6.75,8.42
64001463,4.40,5.75,3.80,3.25,4.00,3.25,3.50,,,,
64001464,6.20,5.25,4.20,,,,,7.50,5.75,6.50,6.58
64001465,7.40,4.00,4.40,,,,,7.75,4.50,7.25,6.50
64001466,6.00,5.25,2.80,,,,,7.00,3.00,7.50,5.83
64001467,5.60,6.50,3.80,,,,,6.50,6.25,8.25,7.00
64001468,4.80,5.50,2.60,,,,,8.75,7.75,7.75,8.08
64001469,5.20,6.75,3.40,,,,,7.25,6.50,8.00,7.25
64001470,7.20,7.25,4.40,8.75,8.25,5.75,7.58,,,,
64001471,5.60,3.75,4.00,,,,,6.75,4.25,8.00,6.33
64001472,4.80,7.00,7.20,,,,,7.00,7.75,8.00,7.58
64001473,7.80,8.25,5.20,7.00,8.00,3.75,6.25,,,,
64001474,7.00,6.75,2.80,,,,,8.00,8.25,7.75,8.00
64001475,8.60,6.00,5.60,6.50,8.00,3.75,6.08,,,,
