Code,Toan,NguVan,NgoaiNgu,VatLi,HoaHoc,SinhHoc,KHTN,DiaLi,LichSu,GDCD,KHXH,Fail
64003512,4.6,6.0,3.2,,,,,5.75,4.0,8.0,5.92,
64003513,5.4,7.0,4.4,,,,,6.5,7.75,7.75,7.33,
64003514,7.4,7.5,3.8,,,,,6.0,7.5,9.5,7.67,
64003515,7.8,7.41,6.4,,,,,8.0,6.75,9.75,8.17,
64003516,6.4,8.0,3.8,,,,,8.0,8.5,8.5,8.33,
64003517,2.8,6.25,1.6,,,,,5.0,3.5,8.0,5.5,
64003518,7.0,6.0,3.6,4.0,7.0,6.25,5.75,,,,,
64003519,8.4,8.25,6.8,8.75,9.0,7.5,8.42,,,,,
64003520,5.4,7.0,2.6,,,,,7.25,6.75,8.75,7.58,
64003521,3.6,6.5,4.2,,,,,6.25,5.75,7.25,6.42,
64003522,8.0,8.0,6.8,7.75,6.0,6.75,6.83,,,,,
64003523,4.6,7.5,2.6,,,,,6.5,4.75,8.25,6.5,
64003524,5.6,5.5,3.4,,,,,5.75,5.0,9.0,6.58,
64003525,7.2,8.5,3.8,,,,,6.5,5.25,9.5,7.08,
64003526,2.4,6.75,1.4,,,,,5.25,4.25,8.0,5.83,
64003527,5.2,6.75,2.0,,,,,4.25,4.5,8.0,5.58,
64003528,5.8,7.25,4.2,,,,,6.25,4.75,8.0,6.33,
64003529,3.0,7.25,2.2,,,,,7.0,4.5,8.5,6.67,
64003530,4.6,6.25,3.0,,,,,5.75,5.0,7.25,6.0,
64003531,6.0,7.5,4.8,,,,,6.0,7.25,9.5,7.58,
64003532,2.4,5.5,4.2,,,,,3.75,4.75,6.5,5.0,
64003533,7.4,8.5,5.6,,,,,6.75,8.75,9.5,8.33,
64003534,6.4,7.25,4.8,,,,,6.25,6.5,9.0,7.25,
64003535,5.8,6.75,4.4,,,,,6.0,4.25,7.75,6.0,
64003536,5.4,7.25,4.4,,,,,6.0,5.5,6.25,5.92,
64003537,3.6,6.25,3.6,,,,,2.75,3.5,6.0,4.08,
64003538,6.0,7.5,2.8,,,,,6.5,6.5,8.5,7.17,
64003539,4.4,6.75,3.4,,,,,6.75,8.0,8.75,7.83,
64003540,4.4,6.5,2.8,,,,,5.75,5.5,7.5,6.25,
64003541,5.2,5.5,4.6,,,,,5.5,4.0,8.5,6.0,
64003542,5.0,6.0,4.6,,,,,5.25,4.75,8.5,6.17,
64003543,,,,,,,,,,,,
64003544,8.4,6.25,5.6,7.5,7.5,8.5,7.83,,,,,
64003545,3.6,7.75,4.0,,,,,6.0,7.75,8.5,7.42,
64003546,7.0,5.75,5.8,,,,,5.5,5.25,8.0,6.25,
64003547,7.6,6.75,5.2,,,,,5.25,6.5,8.5,6.75,
64003548,7.8,8.5,5.2,,,,,7.25,7.25,9.5,8.0,
64003549,7.4,6.25,4.6,,,,,6.0,6.75,9.0,7.25,
64003550,7.0,6.25,5.2,5.75,7.5,8.5,7.25,,,,,
64003551,6.0,7.0,2.0,,,,,6.75,6.0,7.75,6.83,
64003552,5.4,7.75,3.6,,,,,8.0,7.5,8.75,8.08,
64003553,7.6,7.25,6.4,,,,,8.25,7.75,9.25,8.42,
64003554,2.6,6.25,2.4,,,,,0.0,4.5,0.0,1.5,True
64003555,5.0,6.5,3.0,,,,,5.5,5.0,7.5,6.0,
64003556,5.6,5.75,3.8,,,,,5.5,3.5,8.0,5.67,
64003557,4.0,5.5,3.0,,,,,6.75,4.0,8.5,6.42,
64003558,5.4,6.75,4.6,,,,,4.25,5.0,6.5,5.25,
64003559,4.4,6.75,2.6,,,,,4.25,5.25,7.75,5.75,
64003560,5.6,8.25,4.0,,,,,6.5,2.75,9.75,6.33,
64003561,6.8,7.75,3.8,,,,,6.25,5.5,7.75,6.5,
64003562,4.4,7.5,3.4,,,,,5.75,4.0,9.25,6.33,
64003563,7.8,8.0,7.6,,,,,7.5,8.0,9.75,8.42,
64003564,5.8,6.25,2.8,,,,,5.0,3.25,7.0,5.08,
64003565,3.0,5.0,3.2,,,,,5.25,3.25,5.75,4.75,
64003566,4.4,6.75,4.8,,,,,6.25,7.25,9.75,7.75,
64003567,5.4,7.5,4.4,,,,,6.5,8.0,9.5,8.0,
64003568,3.4,6.5,4.6,,,,,6.75,5.75,8.0,6.83,
64003569,6.0,6.0,2.4,,,,,4.25,5.75,6.5,5.5,
64003570,6.2,7.25,4.0,,,,,6.5,5.75,8.5,6.92,
64003571,5.2,7.0,1.8,,,,,5.75,4.0,7.0,5.58,
64003572,7.8,8.5,7.8,,,,,7.75,8.25,9.0,8.33,
64003573,2.4,6.0,2.6,,,,,4.5,3.25,8.25,5.33,
64003574,2.6,6.0,2.2,,,,,5.25,2.5,5.25,4.33,
64003575,8.0,6.25,4.6,6.75,8.0,8.0,7.58,,,,,
64003576,5.4,6.5,3.2,,,,,6.75,6.5,9.5,7.58,
64003577,5.6,7.0,3.0,,,,,5.5,5.5,8.25,6.42,
64003578,5.2,7.25,4.0,,,,,6.0,5.25,8.75,6.67,
64003579,5.4,8.5,3.8,,,,,6.5,9.5,9.5,8.5,
64003580,6.0,8.0,4.6,,,,,5.75,7.25,8.25,7.08,
64003581,6.4,7.25,3.6,,,,,5.5,5.25,7.75,6.17,
64003582,7.0,4.25,4.0,6.75,5.75,7.5,6.67,,,,,
64003583,2.6,6.0,3.2,,,,,4.5,4.75,6.0,5.08,
64003584,3.0,7.5,3.8,,,,,5.5,5.0,7.75,6.08,
64003585,5.4,5.25,2.4,,,,,6.25,3.75,6.25,5.42,
64003586,5.4,7.0,3.8,,,,,6.25,6.75,9.5,7.5,
64003587,3.4,5.75,2.4,,,,,4.75,4.0,7.25,5.33,
64003588,3.6,7.5,3.0,,,,,5.5,7.25,8.5,7.08,
64003589,3.0,6.25,3.6,,,,,5.0,5.75,8.5,6.42,
64003590,5.6,8.0,4.4,,,,,5.75,6.5,8.75,7.0,
64003591,7.2,8.75,7.8,,,,,7.5,9.0,9.5,8.67,
64003592,5.0,6.5,3.8,,,,,5.25,5.0,7.5,5.92,
64003593,6.4,7.25,2.4,,,,,6.75,6.5,9.25,7.5,
64003594,6.0,8.5,4.6,,,,,6.25,4.25,9.25,6.58,
64003595,4.2,6.5,3.6,,,,,5.25,5.0,7.75,6.0,
64003596,3.4,7.0,2.0,,,,,5.75,3.0,6.75,5.17,
64003597,4.2,5.75,2.8,,,,,6.25,2.0,6.75,5.0,
64003598,5.4,7.0,3.0,,,,,5.5,5.75,8.5,6.58,
64003599,5.6,6.25,2.2,,,,,6.0,4.75,7.75,6.17,
64003600,8.0,5.75,5.4,7.5,7.25,7.5,7.42,,,,,
64003601,4.8,6.5,2.8,,,,,3.75,5.25,5.25,4.75,
64003602,6.0,6.75,4.2,,,,,6.5,5.5,7.25,6.42,
64003603,7.8,8.0,4.4,,,,,7.5,8.0,9.25,8.25,
64003604,4.4,6.0,2.6,,,,,7.0,4.0,8.0,6.33,
64003605,5.2,8.25,8.2,,,,,6.5,6.75,9.75,7.67,
64003606,8.0,7.25,4.2,4.75,6.5,7.25,6.17,,,,,
64003607,5.8,8.75,2.4,,,,,5.0,5.5,7.25,5.92,
64003608,4.6,7.5,4.2,,,,,7.0,7.25,9.5,7.92,
64003609,5.8,7.0,4.0,,,,,5.75,6.0,9.5,7.08,
64003610,5.0,8.25,5.8,,,,,7.5,8.5,9.25,8.42,
64003611,6.4,6.75,2.8,,,,,8.0,6.5,9.0,7.83,
64003612,7.4,7.5,5.2,,,,,7.0,6.75,9.5,7.75,
64003613,7.2,8.0,4.2,,,,,5.75,6.25,9.75,7.25,
64003614,5.6,8.25,3.4,,,,,4.25,6.5,9.0,6.58,
64003615,7.2,6.75,5.2,,,,,6.5,6.5,8.75,7.25,
64003616,7.8,8.0,4.6,7.25,5.75,6.75,6.58,,,,,
64003617,7.6,7.5,5.6,6.25,7.0,8.75,7.33,,,,,
64003618,4.0,8.25,6.6,,,,,4.75,8.75,9.5,7.67,
64003619,2.6,7.0,2.0,,,,,5.5,5.5,8.0,6.33,
64003620,3.6,7.25,2.6,,,,,6.75,6.5,9.0,7.42,
64003621,4.2,7.75,4.2,,,,,4.5,5.0,8.25,5.92,
64003622,6.6,8.0,4.6,,,,,6.25,8.0,9.75,8.0,
64003623,4.6,7.0,2.6,,,,,5.0,5.75,5.25,5.33,
64003624,4.8,7.5,4.8,,,,,7.25,5.25,8.75,7.08,
64003625,4.6,7.5,5.2,,,,,6.5,5.75,8.75,7.0,
64003626,6.6,7.75,4.2,,,,,6.0,7.25,8.75,7.33,
64003627,4.8,6.75,3.2,,,,,5.75,5.25,8.25,6.42,
64003628,4.6,7.25,4.0,,,,,6.0,6.25,8.25,6.83,
64003629,8.0,7.75,4.2,,,,,7.0,8.0,9.5,8.17,
64003630,8.2,6.5,5.6,8.75,6.75,7.75,7.75,,,,,
64003631,4.4,7.0,3.6,,,,,6.25,5.0,8.0,6.42,
64003632,5.8,7.75,3.2,,,,,5.5,5.5,8.0,6.33,
64003633,6.2,7.75,3.8,,,,,6.5,6.5,8.75,7.25,
64003634,5.8,7.25,5.2,,,,,7.0,6.5,8.75,7.42,
64003635,6.0,7.5,5.2,,,,,6.25,5.75,8.75,6.92,
64003636,7.0,7.75,4.8,,,,,7.5,9.0,9.75,8.75,
64003637,6.0,7.5,2.8,,,,,4.5,5.75,8.5,6.25,
64003638,6.8,7.0,4.0,,,,,6.0,6.75,8.5,7.08,
64003639,6.4,7.25,4.0,,,,,7.25,7.25,9.0,7.83,
64003640,6.0,6.5,4.2,,,,,6.0,6.0,8.0,6.67,
64003641,4.4,5.0,4.0,,,,,4.25,3.5,7.75,5.17,
64003642,2.8,4.0,2.4,,,,,3.25,3.5,7.5,4.75,
64003643,6.4,6.25,4.0,,,,,5.75,7.0,9.5,7.42,
64003644,3.8,7.5,3.4,,,,,6.25,6.0,8.0,6.75,
64003645,7.8,6.5,3.6,,,,,6.75,5.75,9.0,7.17,
64003646,7.2,8.5,6.0,7.25,7.75,6.75,7.25,,,,,
64003647,4.2,7.25,3.6,,,,,5.25,3.75,8.75,5.92,
64003648,5.4,7.5,7.6,,,,,7.5,7.75,9.75,8.33,
64003649,4.0,7.5,4.4,,,,,6.25,3.5,8.25,6.0,
64003650,5.2,7.75,3.6,,,,,5.25,4.75,8.0,6.0,
64003651,5.2,6.75,5.4,,,,,7.0,7.25,9.5,7.92,
64003652,6.6,7.25,3.8,,,,,6.5,5.5,9.75,7.25,
64003653,6.6,8.25,4.8,,,,,7.25,6.5,9.0,7.58,
64003654,6.2,6.0,3.8,,,,,6.0,5.0,9.25,6.75,
64003655,5.6,6.25,3.4,,,,,6.5,6.5,8.0,7.0,
64003656,4.6,6.75,3.8,,,,,5.5,3.75,7.75,5.67,
64003657,5.0,6.5,3.0,,,,,4.75,5.75,8.5,6.33,
64003658,4.8,6.5,3.0,,,,,4.5,3.5,6.0,4.67,
64003659,5.2,7.75,3.4,,,,,6.5,7.25,9.25,7.67,
64003660,6.4,8.0,6.2,,,,,6.75,6.75,9.75,7.75,
64003661,6.6,7.25,3.6,,,,,7.25,6.5,9.25,7.67,
64003662,6.4,7.0,5.6,5.75,7.0,6.5,6.42,,,,,
64003663,6.2,6.41,4.8,,,,,4.75,6.5,9.25,6.83,
64003664,5.4,7.25,5.4,,,,,4.5,5.0,8.5,6.0,
64003665,6.4,7.0,4.2,,,,,6.5,6.5,8.25,7.08,
64003666,6.6,8.25,4.4,,,,,7.0,7.0,9.25,7.75,
64003667,5.4,6.25,3.0,,,,,6.25,6.75,9.5,7.5,
64003668,6.0,6.5,3.0,,,,,7.25,7.0,9.25,7.83,
64003669,5.8,5.75,3.2,,,,,5.25,6.0,8.0,6.42,
64003670,5.6,4.5,2.8,,,,,6.5,3.75,7.25,5.83,
64003671,5.6,6.5,3.0,,,,,5.0,4.75,8.5,6.08,
64003672,7.0,6.0,3.8,5.5,5.0,6.5,5.67,,,,,
64003673,5.6,6.75,3.4,,,,,5.5,8.25,9.25,7.67,
64003674,7.0,8.0,3.2,,,,,6.5,6.75,9.25,7.5,
64003675,5.2,5.0,4.2,,,,,5.5,5.75,9.25,6.83,
64003676,2.8,6.5,3.6,,,,,6.5,4.5,6.5,5.83,
64003677,7.6,6.0,4.0,6.25,6.25,6.0,6.17,,,,,
64003678,3.8,5.5,4.0,,,,,5.5,5.0,6.75,5.75,
64003679,6.2,6.25,5.6,5.0,6.5,6.75,6.08,,,,,
64003680,2.6,6.0,3.8,,,,,5.0,3.0,6.5,4.83,
64003681,6.8,7.0,4.8,,,,,4.75,6.25,8.0,6.33,
64003682,8.0,5.5,7.4,7.75,7.0,7.25,7.33,,,,,
64003683,5.2,5.5,3.8,,,,,6.5,7.5,9.25,7.75,
64003684,6.6,6.0,4.4,,,,,5.25,6.75,9.0,7.0,
64003685,4.0,7.0,3.4,,,,,4.5,4.5,8.25,5.75,
64003686,3.4,6.0,3.6,,,,,5.25,5.0,8.5,6.25,
64003687,5.4,8.75,3.2,,,,,6.75,6.5,9.5,7.58,
64003688,3.4,6.5,3.0,,,,,4.0,4.0,8.0,5.33,
64003689,5.6,5.5,3.6,,,,,5.5,3.75,8.75,6.0,
64003690,5.0,6.5,3.4,,,,,6.75,4.5,8.5,6.58,
64003691,7.4,7.0,4.6,,,,,6.25,7.25,9.0,7.5,
64003692,3.8,6.0,3.2,,,,,4.5,4.25,7.75,5.5,
64003693,4.4,7.5,3.0,,,,,3.75,4.5,8.5,5.58,
64003694,5.8,7.25,3.6,,,,,5.25,2.75,9.5,5.83,
64003695,7.6,7.25,4.8,4.5,7.0,6.75,6.08,,,,,
64003696,6.4,5.5,3.6,,,,,6.0,8.0,9.5,7.83,
64003697,5.0,7.25,4.6,,,,,5.75,5.25,8.0,6.33,
64003698,3.4,5.75,2.0,,,,,5.25,4.0,7.5,5.58,
64003699,5.0,7.0,4.2,,,,,6.25,5.25,7.25,6.25,
64003700,3.2,7.0,3.4,,,,,4.25,4.5,7.75,5.5,
64003701,3.2,6.25,2.6,,,,,6.0,7.0,8.5,7.17,
64003702,5.4,5.0,3.4,,,,,6.75,5.5,8.5,6.92,
64003703,3.6,6.25,3.0,,,,,5.0,4.0,8.5,5.83,
64003704,5.0,8.25,2.8,,,,,6.5,5.75,9.0,7.08,
64003705,7.8,9.0,4.2,6.0,6.25,6.25,6.17,,,,,
64003706,7.6,7.25,5.0,,,,,6.75,7.5,9.75,8.0,
64003707,4.8,7.25,3.8,,,,,4.25,4.25,8.25,5.58,
64003708,4.4,5.0,3.0,,,,,5.25,3.75,6.25,5.08,
64003709,4.0,5.0,2.8,,,,,5.75,3.75,6.75,5.42,
64003710,7.4,6.41,4.4,,,,,7.75,6.75,9.75,8.08,
64003711,2.6,5.0,3.8,,,,,5.0,4.75,8.25,6.0,
64003712,3.2,6.25,2.0,,,,,5.25,3.75,6.75,5.25,
64003713,7.2,7.08,4.4,,,,,7.25,6.25,9.5,7.67,
64003714,5.0,8.5,3.4,,,,,5.5,6.5,9.0,7.0,
64003715,5.4,7.5,4.8,,,,,5.25,6.75,9.0,7.0,
64003716,7.4,5.0,3.0,7.75,7.5,6.5,7.25,,,,,
64003717,4.2,6.5,3.8,,,,,6.0,5.0,8.0,6.33,
64003718,7.8,6.75,5.2,,,,,5.75,5.0,9.5,6.75,
64003719,1.8,5.25,3.6,,,,,5.75,4.0,7.75,5.83,
64003720,2.8,6.25,4.0,,,,,6.0,4.5,8.0,6.17,
64003721,4.2,6.75,4.2,,,,,6.25,6.25,8.75,7.08,
64003722,4.0,6.5,2.2,,,,,6.25,6.5,9.0,7.25,
64003723,5.4,6.5,4.2,,,,,6.0,4.5,7.75,6.08,
64003724,4.6,5.75,4.6,,,,,5.25,4.5,7.0,5.58,
64003725,4.0,5.75,3.2,,,,,5.5,3.0,8.0,5.5,
64003726,7.8,6.75,4.4,6.5,5.75,7.0,6.42,,,,,
64003727,5.8,7.25,4.2,,,,,6.0,6.5,9.5,7.33,
64003728,7.0,6.0,4.4,8.25,7.0,5.5,6.92,,,,,
64003729,7.4,7.5,3.8,5.75,4.25,6.25,5.42,,,,,
64003730,5.2,6.25,3.6,,,,,6.0,7.25,9.75,7.67,
64003731,3.4,5.58,2.0,,,,,4.0,3.25,6.0,4.42,
64003732,4.0,7.5,2.4,,,,,7.25,4.75,7.5,6.5,
64003733,2.4,5.75,3.0,,,,,6.0,4.75,9.0,6.58,
64003734,4.4,5.0,3.2,,,,,5.0,3.75,7.5,5.42,
64003735,3.4,6.0,4.8,,,,,4.5,5.25,7.75,5.83,
64003736,5.4,7.5,3.2,,,,,6.25,5.0,8.0,6.42,
64003737,3.6,5.0,4.6,,,,,6.25,4.75,9.5,6.83,
64003738,6.8,6.5,5.0,,,,,7.5,6.75,9.25,7.83,
64003739,3.2,5.0,4.2,,,,,5.0,4.5,6.5,5.33,
64003740,7.2,7.75,5.0,,,,,6.5,6.0,9.0,7.17,
64003741,3.8,3.75,2.2,,,,,5.0,5.75,8.25,6.33,
64003742,2.8,5.0,4.4,,,,,4.75,5.0,6.5,5.42,
64003743,5.8,7.25,3.8,,,,,6.5,5.75,8.5,6.92,
64003744,6.4,7.0,4.2,,,,,9.0,8.5,9.5,9.0,
64003745,5.0,7.0,3.6,,,,,6.75,8.0,9.5,8.08,
64003746,6.0,6.75,3.2,,,,,6.25,5.25,9.0,6.83,
64003747,2.8,6.0,3.8,,,,,5.0,6.5,9.75,7.08,
64003748,7.4,6.5,4.2,,,,,7.25,6.5,8.75,7.5,
64003749,5.4,5.5,4.2,,,,,6.0,5.0,9.5,6.83,
64003750,3.0,4.25,3.6,,,,,5.0,3.75,6.5,5.08,
64003751,3.0,5.25,3.0,,,,,6.25,4.5,7.0,5.92,
64003752,5.0,5.75,5.0,,,,,6.75,4.75,8.75,6.75,
64003753,5.6,5.0,4.8,,,,,6.0,5.0,7.0,6.0,
64003754,5.2,6.75,3.0,,,,,5.25,4.0,9.0,6.08,
64003755,7.6,6.5,3.4,7.0,7.25,5.5,6.58,,,,,
64003756,5.4,6.0,5.4,,,,,6.5,7.75,9.0,7.75,
64003757,4.0,6.25,3.8,,,,,5.75,5.0,9.5,6.75,
64003758,5.4,7.25,3.8,,,,,6.25,7.0,8.0,7.08,
64003759,4.6,6.41,3.8,,,,,4.5,4.0,8.75,5.75,
64003760,7.2,6.0,4.8,,,,,6.75,6.5,10.0,7.75,
64003761,3.6,5.0,4.0,,,,,4.75,5.0,7.0,5.58,
64003762,6.0,8.0,4.4,,,,,7.5,8.75,9.5,8.58,
64003763,3.8,3.5,3.8,,,,,4.75,4.5,9.25,6.17,
64003764,5.4,7.0,4.8,,,,,5.5,5.0,7.25,5.92,
64003765,3.0,3.5,2.0,,,,,3.25,3.5,5.0,3.92,
64003766,7.0,7.25,4.0,,,,,6.75,5.25,9.5,7.17,
64003767,4.8,6.5,5.0,,,,,6.25,6.5,8.5,7.08,
64003768,5.4,8.5,3.8,,,,,6.0,5.5,8.75,6.75,
64003769,5.2,5.5,2.8,,,,,7.5,6.5,9.0,7.67,
64003770,3.2,6.25,3.2,,,,,5.25,5.0,8.5,6.25,
64003771,4.0,5.75,2.8,,,,,5.5,4.75,8.5,6.25,
64003772,3.2,5.25,2.8,,,,,5.25,2.0,7.0,4.75,
64003773,7.2,6.5,5.0,,,,,6.5,5.75,9.5,7.25,
64003774,6.6,6.75,3.4,,,,,7.5,5.25,9.25,7.33,
64003775,4.0,7.5,4.4,,,,,6.0,4.5,7.75,6.08,
64003776,4.2,7.0,4.8,,,,,7.0,5.0,8.75,6.92,
64003777,6.4,7.25,3.4,,,,,7.5,6.0,9.25,7.58,
64003778,5.0,6.25,4.0,,,,,5.0,5.0,8.25,6.08,
64003779,7.4,6.5,4.8,4.75,5.75,5.75,5.42,,,,,
64003780,4.6,6.3,3.6,,,,,5.5,4.75,9.0,6.42,
64003781,5.4,7.75,4.8,,,,,7.0,6.25,9.25,7.5,
64003782,4.8,5.75,1.6,,,,,6.0,3.75,7.75,5.83,
64003783,8.0,6.5,6.2,7.75,8.0,7.25,7.67,,,,,
64003784,3.0,5.5,3.0,,,,,4.5,4.5,8.25,5.75,
64003785,3.8,5.0,3.2,,,,,5.25,5.25,7.5,6.0,
64003786,8.2,6.75,3.8,6.75,6.5,6.5,6.58,,,,,
64003787,7.2,5.5,4.2,7.75,7.75,6.0,7.17,,,,,
64003788,6.2,7.25,5.8,,,,,7.0,6.75,8.75,7.5,
64003789,3.6,5.0,3.4,,,,,4.25,5.25,7.0,5.5,
64003790,6.2,6.5,3.8,,,,,6.5,3.75,9.0,6.42,
64003791,6.2,5.5,3.6,,,,,6.25,6.25,7.75,6.75,
64003792,4.8,6.0,3.6,,,,,5.5,5.25,9.75,6.83,
64003793,3.8,5.25,4.6,,,,,5.5,4.75,7.75,6.0,
64003794,7.6,6.0,3.2,,,,,6.25,6.0,9.0,7.08,
64003795,4.8,6.25,4.2,,,,,5.75,5.0,8.5,6.42,
64003796,7.4,6.5,4.2,5.75,6.75,7.0,6.5,,,,,
64003797,7.8,7.0,4.2,7.25,7.0,5.75,6.67,,,,,
64003798,8.4,8.0,5.0,7.5,3.75,6.5,5.92,,,,,
64003799,4.8,5.0,3.8,,,,,6.0,4.5,8.5,6.33,
64003800,3.8,5.75,3.2,,,,,5.75,5.0,8.25,6.33,
64003801,8.0,8.0,5.6,6.0,6.25,7.75,6.67,,,,,
64003802,6.8,7.25,6.6,6.75,6.75,7.25,6.92,,,,,
64003803,3.6,6.0,4.0,,,,,4.5,5.75,8.5,6.25,
64003804,4.0,7.25,3.0,,,,,4.75,4.0,6.5,5.08,
64003805,2.8,5.75,3.0,,,,,4.75,5.75,8.25,6.25,
64003806,5.6,5.5,3.2,,,,,6.25,6.25,8.5,7.0,
64003807,6.4,7.75,2.8,,,,,6.5,6.25,9.25,7.33,
64003808,4.0,6.5,4.4,,,,,4.75,4.75,7.5,5.67,
64003809,3.6,5.0,3.8,,,,,5.0,2.5,7.5,5.0,
64003810,4.0,6.0,3.6,,,,,5.75,7.0,8.25,7.0,
64003811,7.0,6.5,3.8,,,,,6.5,7.0,9.25,7.58,
64003812,7.6,8.25,9.4,,,,,6.75,6.75,9.75,7.75,
64003813,3.4,6.5,5.2,,,,,4.75,6.0,8.5,6.42,
64003814,4.8,6.25,5.2,,,,,6.0,6.25,9.0,7.08,
64003815,3.2,5.0,4.6,,,,,5.5,3.25,5.0,4.58,
64003816,5.2,5.25,5.2,,,,,6.0,5.75,7.25,6.33,
64003817,4.0,6.75,4.4,,,,,5.5,4.75,8.0,6.08,
64003818,3.6,5.0,4.2,,,,,6.0,3.75,6.25,5.33,
64003819,4.0,6.0,5.0,,,,,6.5,2.5,7.75,5.58,
64003820,6.2,6.25,4.6,,,,,6.5,6.0,8.5,7.0,
64003821,7.6,7.0,7.0,7.0,6.5,6.5,6.67,,,,,
64003822,3.4,6.75,5.8,,,,,5.5,7.5,9.0,7.33,
64003823,7.0,6.25,5.8,7.0,7.5,7.0,7.17,,,,,
64003824,7.8,5.75,5.8,5.5,6.0,7.75,6.42,,,,,
64003825,5.8,5.75,5.0,,,,,6.5,7.5,9.25,7.75,
64003826,4.4,7.0,3.8,,,,,6.25,5.25,7.5,6.33,
64003827,3.0,6.5,3.4,,,,,4.25,4.0,5.25,4.5,
64003828,5.0,7.5,4.2,,,,,7.25,6.0,9.5,7.58,
64003829,8.4,6.0,3.2,4.5,5.5,7.75,5.92,,,,,
64003830,4.4,6.25,3.2,,,,,6.75,4.5,7.5,6.25,
64003831,7.2,6.75,4.2,3.5,6.0,5.75,5.08,,,,,
64003832,4.6,7.25,2.6,,,,,5.25,4.5,7.75,5.83,
64003833,4.4,6.5,3.4,,,,,5.25,4.5,8.0,5.92,
64003834,5.8,5.75,4.2,,,,,5.25,5.75,9.25,6.75,
64003835,4.4,7.25,3.0,,,,,4.75,5.0,7.25,5.67,
64003836,6.4,7.0,4.0,,,,,6.5,5.75,8.75,7.0,
64003837,6.0,7.75,2.0,,,,,5.75,8.75,8.75,7.75,
64003838,2.6,5.25,4.6,,,,,4.75,5.75,7.5,6.0,
64003839,4.4,7.0,3.6,,,,,5.25,6.0,9.0,6.75,
64003840,7.8,8.0,4.4,,,,,8.25,8.5,9.5,8.75,
64003841,6.4,6.25,4.2,7.0,5.5,7.5,6.67,,,,,
64003842,2.6,5.0,3.2,,,,,3.75,6.0,7.25,5.67,
64003843,7.0,5.0,3.4,5.75,6.75,5.5,6.0,,,,,
64003844,4.2,7.0,3.8,,,,,6.5,5.5,10.0,7.33,
64003845,3.8,5.25,1.4,,,,,5.25,4.0,7.25,5.5,
64003846,5.6,6.0,5.2,,,,,5.0,6.25,9.75,7.0,
64003847,7.4,6.0,4.2,6.0,7.75,6.5,6.75,,,,,
64003848,5.8,7.0,4.0,,,,,6.5,8.75,9.75,8.33,
64003849,4.6,6.0,2.8,,,,,4.5,3.5,8.25,5.42,
64003850,3.0,5.25,2.6,,,,,6.75,4.25,8.75,6.58,
64003851,6.2,7.0,4.2,,,,,6.25,5.75,9.25,7.08,
64003852,7.2,8.5,8.0,,,,,6.0,6.75,8.75,7.17,
64003853,6.2,7.25,4.4,,,,,4.75,5.75,9.25,6.58,
64003854,2.8,6.25,2.2,,,,,5.75,4.5,8.25,6.17,
64003855,2.8,6.0,3.8,,,,,5.25,2.25,8.0,5.17,
64003856,5.4,6.5,4.2,,,,,5.0,6.0,8.25,6.42,
64003857,5.8,7.0,4.0,,,,,5.25,4.75,9.0,6.33,
64003858,2.8,7.0,4.8,,,,,4.5,6.25,8.25,6.33,
64003859,4.0,5.25,4.0,,,,,4.75,4.75,8.5,6.0,
64003860,6.0,5.75,4.6,,,,,3.75,7.25,8.75,6.58,
64003861,7.0,6.5,6.2,6.75,7.5,8.0,7.42,,,,,
64003862,3.8,5.0,3.8,,,,,4.5,6.0,7.25,5.92,
64003863,7.2,5.5,4.6,5.0,6.5,6.25,5.92,,,,,
64003864,6.4,6.75,5.8,,,,,6.0,7.5,9.25,7.58,
64003865,5.6,6.5,4.4,,,,,5.5,6.5,9.25,7.08,
64003866,7.2,7.5,3.8,,,,,5.5,5.5,9.25,6.75,
64003867,4.8,6.75,3.4,,,,,6.75,4.0,8.0,6.25,
64003868,4.2,7.0,3.0,,,,,5.0,5.0,8.0,6.0,
64003869,5.2,6.5,2.8,,,,,6.25,5.75,8.0,6.67,
64003870,7.2,6.0,4.2,,,,,6.75,5.75,9.5,7.33,
64003871,5.4,6.75,3.0,,,,,5.75,4.5,8.75,6.33,
64003872,3.4,6.25,3.2,,,,,3.25,5.25,7.5,5.33,
64003873,6.0,5.5,5.8,,,,,4.75,6.0,9.0,6.58,
64003874,2.8,6.75,2.4,,,,,3.25,3.5,7.5,4.75,
64003875,3.6,8.25,3.0,,,,,6.0,4.5,9.5,6.67,
64003876,7.0,7.5,3.8,6.0,5.25,6.5,5.92,,,,,
64003877,7.0,7.25,3.8,5.25,4.5,6.0,5.25,,,,,
64003878,6.8,7.75,7.4,,,,,6.25,6.5,8.75,7.17,
64003879,3.8,5.0,2.4,,,,,6.75,3.5,7.5,5.92,
64003880,3.8,5.25,2.4,,,,,4.5,4.5,7.5,5.5,
64003881,4.0,7.0,2.4,,,,,5.5,5.75,7.25,6.17,
64003882,2.6,5.75,3.8,,,,,4.75,4.0,7.75,5.5,
64003883,3.0,5.75,2.6,,,,,5.25,4.75,5.75,5.25,
64003884,8.2,5.0,3.8,8.25,7.75,7.75,7.92,,,,,
64003885,3.6,5.0,2.8,,,,,6.75,5.25,9.0,7.0,
64003886,6.8,7.25,4.0,,,,,7.25,7.75,9.0,8.0,
64003887,7.2,7.0,4.8,,,,,8.25,7.75,10.0,8.67,
64003888,7.8,7.0,5.4,5.75,7.0,6.25,6.33,,,,,
